transaction_id,sender_entity_id,receiver_entity_id,amount,timestamp,transaction_type,channel,sender_state,receiver_state,is_cash_out,is_suspicious,ring_id
T008872,ENT_000187,ENT_000537,8192.36,2026-05-21 11:01:42,IMPS,Internet Banking,Tamil Nadu,Gujarat,0,0,NORMAL
T008873,ENT_000513,ENT_000653,4975.05,2026-05-21 11:16:48,UPI,UPI App,Maharashtra,Odisha,0,0,NORMAL
T008874,ENT_000572,ENT_000140,1148.18,2026-05-21 11:21:59,UPI,UPI App,Maharashtra,West Bengal,0,0,NORMAL
T008875,ENT_000494,ATM_022,281076.75,2026-05-21 11:28:31,CASH_WITHDRAWAL,ATM,Madhya Pradesh,Madhya Pradesh,1,1,RING_022
T008876,ENT_000477,ENT_000508,2117.16,2026-05-21 11:29:37,CARD,Internet Banking,Karnataka,Karnataka,0,0,NORMAL
T008877,ENT_000555,ENT_000380,2301.74,2026-05-21 11:36:21,UPI,UPI App,Bihar,Tamil Nadu,0,0,NORMAL
T008878,ENT_000068,ENT_000268,4952.14,2026-05-21 11:37:26,UPI,UPI App,Punjab,Bihar,0,0,NORMAL
T008879,ENT_000400,ENT_000291,2434.41,2026-05-21 12:01:16,UPI,UPI App,Uttar Pradesh,Maharashtra,0,0,NORMAL
T008880,ENT_000489,ENT_000173,4485.62,2026-05-21 12:06:16,UPI,UPI App,Maharashtra,Madhya Pradesh,0,0,NORMAL
T008881,ENT_000291,ATM_041,2467.64,2026-05-21 12:06:33,CASH_WITHDRAWAL,ATM,Maharashtra,Bihar,1,0,NORMAL
T008882,ENT_000107,ENT_000190,230817.94,2026-05-21 12:10:11,NEFT,Internet Banking,Rajasthan,Uttar Pradesh,0,0,NORMAL
T008883,ENT_000054,ATM_031,3270.38,2026-05-21 12:11:04,CASH_WITHDRAWAL,ATM,Odisha,Odisha,1,0,NORMAL
T008884,ENT_000015,ENT_000522,12475.78,2026-05-21 12:15:02,IMPS,Mobile Banking,Rajasthan,Kerala,0,0,NORMAL
T008885,ENT_000700,ENT_000627,1393.34,2026-05-21 12:15:07,IMPS,Internet Banking,Odisha,Rajasthan,0,0,NORMAL
T008886,ENT_000467,ENT_000400,3326.01,2026-05-21 12:21:03,UPI,UPI App,Madhya Pradesh,Uttar Pradesh,0,0,NORMAL
T008887,ENT_000216,ENT_000218,1443.88,2026-05-21 12:21:19,UPI,UPI App,Tamil Nadu,Delhi,0,0,NORMAL
T008888,ENT_000332,ENT_000625,28275.13,2026-05-21 12:30:27,NEFT,Internet Banking,Karnataka,Kerala,0,0,NORMAL
T008889,ENT_000529,ENT_000234,3529.7,2026-05-21 12:31:46,IMPS,Mobile Banking,Uttar Pradesh,Gujarat,0,0,NORMAL
T008890,ENT_000578,ENT_000090,2744.46,2026-05-21 12:32:35,UPI,UPI App,Madhya Pradesh,Rajasthan,0,0,NORMAL
T008891,ENT_000370,ENT_000671,1072.65,2026-05-21 13:08:47,UPI,UPI App,Telangana,Odisha,0,0,NORMAL
T008892,ENT_000315,ENT_000276,3188.62,2026-05-21 13:19:52,CARD,Internet Banking,Punjab,Maharashtra,0,0,NORMAL
T008893,ENT_000583,ENT_000642,3754.77,2026-05-21 13:20:34,UPI,UPI App,Punjab,Tamil Nadu,0,0,NORMAL
T008894,ENT_000074,ENT_000270,13885.02,2026-05-21 13:41:54,NEFT,Internet Banking,Kerala,Maharashtra,0,0,NORMAL
T008895,ENT_000189,ENT_000528,4874.39,2026-05-21 14:07:14,UPI,UPI App,Odisha,Bihar,0,0,NORMAL
T008896,ENT_000681,ENT_000163,613.49,2026-05-21 15:01:39,UPI,UPI App,Uttar Pradesh,Delhi,0,0,NORMAL
T008897,ENT_000286,ENT_000106,39492.35,2026-05-21 15:18:44,NEFT,Internet Banking,West Bengal,Uttar Pradesh,0,0,NORMAL
T008898,ENT_000412,ENT_000493,171318.35,2026-05-21 15:29:34,NEFT,Internet Banking,Odisha,Madhya Pradesh,0,0,NORMAL
T008899,ENT_000307,ENT_000093,18406.44,2026-05-21 15:30:38,IMPS,Mobile Banking,Punjab,Madhya Pradesh,0,0,NORMAL
T008900,ENT_000637,ENT_000391,2592.35,2026-05-21 15:31:37,UPI,UPI App,Bihar,Maharashtra,0,0,NORMAL
T008901,ENT_000270,ENT_000576,4945.27,2026-05-21 15:32:14,UPI,UPI App,Maharashtra,Madhya Pradesh,0,0,NORMAL
T008902,ENT_000468,ENT_000011,4406.13,2026-05-21 15:49:09,UPI,UPI App,Tamil Nadu,Telangana,0,0,NORMAL
T008903,ENT_000037,ENT_000134,1400.02,2026-05-21 16:20:35,UPI,UPI App,Maharashtra,Madhya Pradesh,0,0,NORMAL
T008904,ENT_000472,ENT_000601,8107.85,2026-05-21 16:52:45,IMPS,Mobile Banking,Tamil Nadu,Telangana,0,0,NORMAL
T008905,ENT_000641,ENT_000100,11932.57,2026-05-21 16:53:21,NEFT,Internet Banking,Gujarat,Kerala,0,0,NORMAL
T008906,ENT_000387,ENT_000322,354638.2,2026-05-21 17:10:22,NEFT,Internet Banking,Gujarat,Tamil Nadu,0,0,NORMAL
T008907,ENT_000652,ENT_000662,2858.71,2026-05-21 17:17:33,UPI,UPI App,Maharashtra,Tamil Nadu,0,0,NORMAL
T008908,ENT_000166,ENT_000462,46058.56,2026-05-21 17:30:12,IMPS,Mobile Banking,Gujarat,West Bengal,0,0,NORMAL
T008909,ENT_000250,ENT_000558,1389.22,2026-05-21 17:32:43,UPI,UPI App,Maharashtra,Delhi,0,0,NORMAL
T008910,ENT_000554,ENT_000661,49858.63,2026-05-21 18:18:28,NEFT,Internet Banking,Karnataka,Punjab,0,0,NORMAL
T008911,ENT_000605,ENT_000434,4322.53,2026-05-21 18:28:48,IMPS,Mobile Banking,Delhi,Rajasthan,0,0,NORMAL
T008912,ENT_000326,ENT_000181,2221.43,2026-05-21 18:42:17,UPI,UPI App,Maharashtra,Rajasthan,0,0,NORMAL
T008913,ENT_000654,ENT_000084,1678.19,2026-05-21 18:45:21,UPI,UPI App,Gujarat,Kerala,0,0,NORMAL
T008914,ENT_000653,ENT_000287,162669.24,2026-05-21 19:06:59,NEFT,Bank Branch,Odisha,Karnataka,0,0,NORMAL
T008915,ENT_000661,ENT_000296,2112.15,2026-05-21 19:21:55,UPI,UPI App,Punjab,Karnataka,0,0,NORMAL
T008916,ENT_000253,ENT_000063,4163.54,2026-05-21 19:32:21,UPI,UPI App,West Bengal,Delhi,0,0,NORMAL
T008917,ENT_000666,ENT_000453,3929.0,2026-05-21 19:42:31,UPI,UPI App,Uttar Pradesh,Odisha,0,0,NORMAL
T008918,ENT_000160,ENT_000405,49660.18,2026-05-21 20:11:04,NEFT,Bank Branch,Kerala,Kerala,0,0,NORMAL
T008919,ENT_000103,ENT_000644,4562.75,2026-05-21 20:39:46,UPI,UPI App,Maharashtra,Gujarat,0,0,NORMAL
T008920,ENT_000136,ENT_000696,821.06,2026-05-21 20:45:53,UPI,UPI App,West Bengal,Odisha,0,0,NORMAL
T008921,ENT_000599,ENT_000069,753.44,2026-05-21 21:43:57,UPI,UPI App,Telangana,Kerala,0,0,NORMAL
T008922,ENT_000272,ENT_000320,4277.7,2026-05-21 22:02:15,UPI,UPI App,Karnataka,Tamil Nadu,0,0,NORMAL
T008923,ENT_000434,ENT_000569,28644.92,2026-05-21 23:23:51,IMPS,Mobile Banking,Rajasthan,Telangana,0,1,RING_019
T008924,ENT_000382,ENT_000296,1482.83,2026-05-22 00:14:49,UPI,UPI App,Uttar Pradesh,Karnataka,0,0,NORMAL
T008925,ENT_000434,ENT_000463,26441.46,2026-05-22 00:14:51,IMPS,Mobile Banking,Rajasthan,Delhi,0,1,RING_019
T008926,ENT_000569,ENT_000043,27499.12,2026-05-22 01:55:51,UPI,UPI App,Telangana,Karnataka,0,1,RING_019
T008927,ENT_000463,ENT_000043,25383.8,2026-05-22 02:10:51,UPI,UPI App,Delhi,Karnataka,0,1,RING_019
T008928,ENT_000022,ENT_000290,13738.02,2026-05-22 03:36:59,IMPS,Internet Banking,Odisha,Tamil Nadu,0,0,NORMAL
T008929,ENT_000043,ENT_000002,50679.47,2026-05-22 04:22:51,NEFT,Internet Banking,Karnataka,Delhi,0,1,RING_019
T008930,ENT_000472,ENT_000455,4907.96,2026-05-22 05:06:36,UPI,UPI App,Tamil Nadu,Maharashtra,0,0,NORMAL
T008931,ENT_000002,ATM_001,49159.08,2026-05-22 05:07:51,CASH_WITHDRAWAL,ATM,Delhi,Telangana,1,1,RING_019
T008932,ENT_000582,ENT_000444,4129.42,2026-05-22 05:19:01,UPI,UPI App,Maharashtra,Uttar Pradesh,0,0,NORMAL
T008933,ENT_000571,ENT_000274,41546.87,2026-05-22 06:16:25,IMPS,Mobile Banking,Odisha,Karnataka,0,1,RING_018
T008934,ENT_000185,ENT_000362,1911.49,2026-05-22 06:24:16,IMPS,Internet Banking,Odisha,Delhi,0,0,NORMAL
T008935,ENT_000571,ENT_000155,45413.07,2026-05-22 06:45:25,UPI,UPI App,Odisha,Uttar Pradesh,0,1,RING_018
T008936,ENT_000177,ENT_000271,3584.12,2026-05-22 06:49:46,UPI,UPI App,Rajasthan,Uttar Pradesh,0,0,NORMAL
T008937,ENT_000367,ENT_000250,3903.67,2026-05-22 06:52:30,UPI,UPI App,Odisha,Maharashtra,0,0,NORMAL
T008938,ENT_000274,ATM_046,39775.29,2026-05-22 07:00:25,CASH_WITHDRAWAL,ATM,Karnataka,Telangana,1,1,RING_018
T008939,ENT_000595,ENT_000177,1710.18,2026-05-22 07:01:08,UPI,UPI App,Uttar Pradesh,Rajasthan,0,0,NORMAL
T008940,ENT_000415,ENT_000450,25478.09,2026-05-22 07:01:52,NEFT,Bank Branch,Odisha,Odisha,0,0,NORMAL
T008941,ENT_000571,ENT_000528,42898.22,2026-05-22 07:09:25,UPI,UPI App,Odisha,Bihar,0,1,RING_018
T008942,ENT_000155,ATM_004,43258.54,2026-05-22 07:34:25,CASH_WITHDRAWAL,ATM,Uttar Pradesh,Tamil Nadu,1,1,RING_018
T008943,ENT_000571,ENT_000619,45090.94,2026-05-22 07:35:25,NEFT,Internet Banking,Odisha,Tamil Nadu,0,1,RING_018
T008944,ENT_000675,ENT_000146,4127.54,2026-05-22 08:03:40,UPI,UPI App,Madhya Pradesh,West Bengal,0,0,NORMAL
T008945,ENT_000619,ATM_007,43920.97,2026-05-22 08:26:25,CASH_WITHDRAWAL,ATM,Tamil Nadu,Bihar,1,1,RING_018
T008946,ENT_000528,ATM_004,41069.19,2026-05-22 08:32:25,CASH_WITHDRAWAL,ATM,Bihar,Tamil Nadu,1,1,RING_018
T008947,ENT_000122,ENT_000698,35535.9,2026-05-22 09:33:15,NEFT,Internet Banking,Telangana,Delhi,0,0,NORMAL
T008948,ENT_000426,ATM_007,4871.8,2026-05-22 09:46:29,CASH_WITHDRAWAL,ATM,Kerala,Bihar,1,0,NORMAL
T008949,ENT_000010,ENT_000303,34581.6,2026-05-22 09:57:28,NEFT,Bank Branch,Karnataka,Odisha,0,0,NORMAL
T008950,ENT_000005,ENT_000150,2104.3,2026-05-22 09:59:00,UPI,UPI App,Delhi,Bihar,0,0,NORMAL
T008951,ENT_000544,ENT_000240,1177.81,2026-05-22 10:27:46,IMPS,Mobile Banking,Rajasthan,Kerala,0,0,NORMAL
T008952,ENT_000427,ENT_000444,392964.16,2026-05-22 10:36:01,RTGS,Bank Branch,Tamil Nadu,Uttar Pradesh,0,0,NORMAL
T008953,ENT_000676,ENT_000274,1265.91,2026-05-22 10:37:02,UPI,UPI App,Madhya Pradesh,Karnataka,0,0,NORMAL
T008954,ENT_000693,ENT_000455,2098.02,2026-05-22 10:40:28,UPI,UPI App,Gujarat,Maharashtra,0,0,NORMAL
T008955,ENT_000520,ENT_000206,550.68,2026-05-22 11:03:22,UPI,UPI App,Delhi,Telangana,0,0,NORMAL
T008956,ENT_000030,ENT_000695,373.74,2026-05-22 11:06:51,UPI,UPI App,Telangana,Rajasthan,0,0,NORMAL
T008957,ENT_000683,ATM_010,1906.15,2026-05-22 11:38:10,CASH_WITHDRAWAL,ATM,Delhi,Uttar Pradesh,1,0,NORMAL
T008958,ENT_000481,ENT_000044,3864.28,2026-05-22 11:43:28,UPI,UPI App,Madhya Pradesh,Odisha,0,0,NORMAL
T008959,ENT_000077,ENT_000648,108407.59,2026-05-22 11:59:30,NEFT,Internet Banking,Punjab,Telangana,0,0,NORMAL
T008960,ENT_000649,ENT_000403,2128.26,2026-05-22 12:25:57,UPI,UPI App,Gujarat,Rajasthan,0,0,NORMAL
T008961,ENT_000384,ATM_033,47846.07,2026-05-22 13:22:14,CASH_WITHDRAWAL,ATM,Bihar,Karnataka,1,0,NORMAL
T008962,ENT_000645,ENT_000208,5895.37,2026-05-22 13:27:49,NEFT,Internet Banking,Telangana,Delhi,0,0,NORMAL
T008963,ENT_000319,ENT_000665,2898.93,2026-05-22 13:28:21,UPI,UPI App,Telangana,Kerala,0,0,NORMAL
T008964,ENT_000178,ENT_000143,1193.93,2026-05-22 13:32:21,UPI,UPI App,Gujarat,Odisha,0,0,NORMAL
T008965,ENT_000196,ENT_000512,1892.45,2026-05-22 13:46:29,IMPS,Mobile Banking,Bihar,Bihar,0,0,NORMAL
T008966,ENT_000181,ENT_000043,26327.98,2026-05-22 14:46:35,IMPS,Mobile Banking,Rajasthan,Karnataka,0,0,NORMAL
T008967,ENT_000121,ENT_000255,3904.96,2026-05-22 15:21:57,UPI,UPI App,Maharashtra,Maharashtra,0,0,NORMAL
T008968,ENT_000279,ENT_000303,4716.28,2026-05-22 15:58:14,IMPS,Internet Banking,Odisha,Odisha,0,0,NORMAL
T008969,ENT_000300,ENT_000123,869.68,2026-05-22 16:28:45,UPI,UPI App,Uttar Pradesh,Madhya Pradesh,0,0,NORMAL
T008970,ENT_000184,ENT_000439,8369.65,2026-05-22 16:55:32,IMPS,Mobile Banking,Maharashtra,Uttar Pradesh,0,0,NORMAL
T008971,ENT_000139,ENT_000294,3709.65,2026-05-22 16:56:06,UPI,UPI App,Bihar,Bihar,0,0,NORMAL
T008972,ENT_000546,ENT_000021,1957.44,2026-05-22 17:31:28,CARD,POS,Punjab,Telangana,0,0,NORMAL
T008973,ENT_000025,ENT_000632,1254.22,2026-05-22 18:08:33,IMPS,Mobile Banking,Punjab,Rajasthan,0,0,NORMAL
T008974,ENT_000688,ENT_000417,4441.24,2026-05-22 18:31:29,UPI,UPI App,Telangana,West Bengal,0,0,NORMAL
T008975,ENT_000303,ENT_000582,1500.0,2026-05-22 19:48:21,UPI,UPI App,Odisha,Maharashtra,0,0,NORMAL
T008976,ENT_000213,ENT_000456,17893.56,2026-05-22 20:10:09,IMPS,Internet Banking,Maharashtra,Maharashtra,0,0,NORMAL
T008977,ENT_000352,ENT_000632,2988.85,2026-05-22 20:22:34,UPI,UPI App,Karnataka,Rajasthan,0,0,NORMAL
T008978,ENT_000213,ENT_000360,27542.39,2026-05-22 20:57:00,NEFT,Internet Banking,Maharashtra,Madhya Pradesh,0,0,NORMAL
T008979,ENT_000410,ENT_000214,3037.15,2026-05-22 21:11:16,UPI,UPI App,Telangana,Karnataka,0,0,NORMAL
T008980,ENT_000107,ENT_000212,1119.17,2026-05-22 21:18:46,UPI,UPI App,Rajasthan,Uttar Pradesh,0,0,NORMAL
T008981,ENT_000596,ENT_000247,15878.74,2026-05-22 21:31:13,IMPS,Internet Banking,Maharashtra,Kerala,0,0,NORMAL
T008982,ENT_000214,ENT_000394,2937.95,2026-05-22 21:48:37,IMPS,Mobile Banking,Karnataka,Gujarat,0,0,NORMAL
T008983,ENT_000374,ENT_000475,2484.67,2026-05-22 22:17:04,UPI,UPI App,Maharashtra,Madhya Pradesh,0,0,NORMAL
T008984,ENT_000295,ENT_000499,3684.21,2026-05-22 23:10:31,CARD,POS,Rajasthan,West Bengal,0,0,NORMAL
T008985,ENT_000093,ENT_000563,49128.55,2026-05-23 01:20:51,IMPS,Mobile Banking,Madhya Pradesh,Rajasthan,0,1,RING_008
T008986,ENT_000611,ENT_000378,363.53,2026-05-23 01:33:52,UPI,UPI App,Rajasthan,Karnataka,0,0,NORMAL
T008987,ENT_000093,ENT_000292,51705.54,2026-05-23 01:35:51,NEFT,Internet Banking,Madhya Pradesh,Telangana,0,1,RING_008
T008988,ENT_000572,ENT_000616,4817.91,2026-05-23 01:58:58,CARD,Internet Banking,Maharashtra,West Bengal,0,0,NORMAL
T008989,ENT_000563,ATM_023,47094.77,2026-05-23 02:12:51,CASH_WITHDRAWAL,ATM,Rajasthan,Madhya Pradesh,1,1,RING_008
T008990,ENT_000093,ENT_000573,53273.07,2026-05-23 02:19:51,UPI,UPI App,Madhya Pradesh,Gujarat,0,1,RING_008
T008991,ENT_000093,ENT_000597,49351.71,2026-05-23 02:53:51,NEFT,Internet Banking,Madhya Pradesh,Telangana,0,1,RING_008
T008992,ENT_000292,ATM_018,49585.01,2026-05-23 03:04:51,CASH_WITHDRAWAL,ATM,Telangana,Karnataka,1,1,RING_008
T008993,ENT_000573,ATM_023,51485.57,2026-05-23 03:08:51,CASH_WITHDRAWAL,ATM,Gujarat,Madhya Pradesh,1,1,RING_008
T008994,ENT_000597,ATM_018,47125.85,2026-05-23 03:51:51,CASH_WITHDRAWAL,ATM,Telangana,Karnataka,1,1,RING_008
T008995,ENT_000404,ENT_000626,16941.4,2026-05-23 07:44:37,NEFT,Bank Branch,Madhya Pradesh,Punjab,0,0,NORMAL
T008996,ENT_000682,ENT_000458,3504.46,2026-05-23 07:51:48,UPI,UPI App,Kerala,Delhi,0,0,NORMAL
T008997,ENT_000427,ENT_000691,2805.19,2026-05-23 08:02:42,UPI,UPI App,Tamil Nadu,Odisha,0,0,NORMAL
T008998,ENT_000272,ENT_000471,21183.96,2026-05-23 09:02:41,NEFT,Internet Banking,Karnataka,Odisha,0,0,NORMAL
T008999,ENT_000581,ENT_000143,3291.29,2026-05-23 09:16:29,UPI,UPI App,Punjab,Odisha,0,0,NORMAL
T009000,ENT_000113,ENT_000624,2685.96,2026-05-23 09:31:57,UPI,UPI App,Rajasthan,Kerala,0,0,NORMAL
T009001,ENT_000635,ENT_000049,3268.4,2026-05-23 09:42:07,UPI,UPI App,Telangana,Kerala,0,0,NORMAL
T009002,ENT_000635,ENT_000130,46453.55,2026-05-23 10:10:28,NEFT,Internet Banking,Telangana,Punjab,0,0,NORMAL
T009003,ENT_000558,ENT_000369,2353.56,2026-05-23 10:25:00,CARD,POS,Delhi,Maharashtra,0,0,NORMAL
T009004,ENT_000486,ENT_000248,651.97,2026-05-23 11:12:27,UPI,UPI App,Uttar Pradesh,Odisha,0,0,NORMAL
T009005,ENT_000407,ATM_005,1106.83,2026-05-23 11:32:33,CASH_WITHDRAWAL,ATM,Rajasthan,Kerala,1,0,NORMAL
T009006,ENT_000411,ENT_000334,2678.02,2026-05-23 11:38:10,UPI,UPI App,Maharashtra,Bihar,0,0,NORMAL
T009007,ENT_000369,ENT_000256,42605.63,2026-05-23 11:54:25,IMPS,Mobile Banking,Maharashtra,Gujarat,0,0,NORMAL
T009008,ENT_000214,ENT_000699,3002.85,2026-05-23 12:04:45,UPI,UPI App,Karnataka,Karnataka,0,0,NORMAL
T009009,ENT_000432,ENT_000433,44015.45,2026-05-23 12:10:45,NEFT,Bank Branch,Madhya Pradesh,Odisha,0,0,NORMAL
T009010,ENT_000385,ATM_003,828.69,2026-05-23 12:26:51,CASH_WITHDRAWAL,ATM,Karnataka,Bihar,1,0,NORMAL
T009011,ENT_000595,ENT_000148,4470.02,2026-05-23 12:54:25,UPI,UPI App,Uttar Pradesh,Bihar,0,0,NORMAL
T009012,ENT_000015,ENT_000429,4223.03,2026-05-23 12:56:23,UPI,UPI App,Rajasthan,Odisha,0,0,NORMAL
T009013,ENT_000292,ENT_000326,1043.57,2026-05-23 12:58:31,IMPS,Mobile Banking,Telangana,Maharashtra,0,0,NORMAL
T009014,ENT_000519,ENT_000102,4223.76,2026-05-23 13:05:13,CARD,Internet Banking,Telangana,Maharashtra,0,0,NORMAL
T009015,ENT_000622,ENT_000460,199761.98,2026-05-23 13:09:45,IMPS,Mobile Banking,Bihar,Uttar Pradesh,0,1,RING_024
T009016,ENT_000550,ENT_000421,4452.36,2026-05-23 13:30:31,UPI,UPI App,Gujarat,Maharashtra,0,0,NORMAL
T009017,ENT_000457,ENT_000685,267941.73,2026-05-23 13:53:29,NEFT,Internet Banking,Gujarat,Kerala,0,0,NORMAL
T009018,ENT_000375,ENT_000700,1769.07,2026-05-23 13:58:37,IMPS,Internet Banking,Madhya Pradesh,Odisha,0,0,NORMAL
T009019,ENT_000622,ENT_000173,184395.68,2026-05-23 14:01:45,IMPS,Mobile Banking,Bihar,Madhya Pradesh,0,1,RING_024
T009020,ENT_000515,ENT_000456,4345.84,2026-05-23 14:17:50,IMPS,Internet Banking,Odisha,Maharashtra,0,0,NORMAL
T009021,ENT_000103,ENT_000496,494.59,2026-05-23 14:27:29,IMPS,Internet Banking,Maharashtra,Kerala,0,0,NORMAL
T009022,ENT_000326,ENT_000156,248106.8,2026-05-23 14:36:42,NEFT,Internet Banking,Maharashtra,Madhya Pradesh,0,0,NORMAL
T009023,ENT_000652,ENT_000662,32835.28,2026-05-23 15:35:51,NEFT,Bank Branch,Maharashtra,Tamil Nadu,0,0,NORMAL
T009024,ENT_000626,ENT_000059,5979.29,2026-05-23 15:41:56,IMPS,Mobile Banking,Punjab,Odisha,0,1,RING_023
T009025,ENT_000128,ENT_000213,1304.08,2026-05-23 15:57:52,UPI,UPI App,Kerala,Maharashtra,0,0,NORMAL
T009026,ENT_000360,ENT_000401,4172.45,2026-05-23 16:07:16,UPI,UPI App,Madhya Pradesh,Telangana,0,0,NORMAL
T009027,ENT_000626,ENT_000365,6069.31,2026-05-23 16:11:56,NEFT,Internet Banking,Punjab,Punjab,0,1,RING_023
T009028,ENT_000460,ENT_000691,191771.51,2026-05-23 16:13:45,UPI,UPI App,Uttar Pradesh,Odisha,0,1,RING_024
T009029,ENT_000015,ENT_000295,4348.94,2026-05-23 16:22:52,UPI,UPI App,Rajasthan,Rajasthan,0,0,NORMAL
T009030,ENT_000173,ENT_000691,177019.85,2026-05-23 16:29:45,UPI,UPI App,Madhya Pradesh,Odisha,0,1,RING_024
T009031,ENT_000626,ENT_000339,6501.89,2026-05-23 16:44:56,NEFT,Internet Banking,Punjab,Tamil Nadu,0,1,RING_023
T009032,ENT_000514,ENT_000589,45186.99,2026-05-23 17:00:56,NEFT,Bank Branch,Kerala,Telangana,0,0,NORMAL
T009033,ENT_000626,ENT_000103,6466.46,2026-05-23 17:04:56,UPI,UPI App,Punjab,Maharashtra,0,1,RING_023
T009034,ENT_000041,ENT_000164,48263.6,2026-05-23 17:05:52,NEFT,Bank Branch,Maharashtra,Delhi,0,0,NORMAL
T009035,ENT_000059,ATM_039,5843.29,2026-05-23 17:08:56,CASH_WITHDRAWAL,ATM,Odisha,Kerala,1,1,RING_023
T009036,ENT_000365,ATM_039,5815.69,2026-05-23 17:29:56,CASH_WITHDRAWAL,ATM,Punjab,Kerala,1,1,RING_023
T009037,ENT_000045,ENT_000372,1769.85,2026-05-23 17:30:44,UPI,UPI App,Rajasthan,Gujarat,0,0,NORMAL
T009038,ENT_000626,ENT_000004,6475.63,2026-05-23 17:37:56,NEFT,Internet Banking,Punjab,Uttar Pradesh,0,1,RING_023
T009039,ENT_000339,ATM_002,6371.84,2026-05-23 17:49:56,CASH_WITHDRAWAL,ATM,Tamil Nadu,Odisha,1,1,RING_023
T009040,ENT_000090,ENT_000576,2790.88,2026-05-23 17:57:43,UPI,UPI App,Rajasthan,Madhya Pradesh,0,0,NORMAL
T009041,ENT_000626,ENT_000468,6344.55,2026-05-23 17:57:56,NEFT,Internet Banking,Punjab,Tamil Nadu,0,1,RING_023
T009042,ENT_000103,ATM_009,6206.23,2026-05-23 17:58:56,CASH_WITHDRAWAL,ATM,Maharashtra,Rajasthan,1,1,RING_023
T009043,ENT_000083,ENT_000280,2282.28,2026-05-23 18:16:05,UPI,UPI App,West Bengal,Gujarat,0,0,NORMAL
T009044,ENT_000345,ENT_000103,177.72,2026-05-23 18:26:15,UPI,UPI App,Maharashtra,Maharashtra,0,0,NORMAL
T009045,ENT_000691,ENT_000537,353425.05,2026-05-23 18:30:45,NEFT,Internet Banking,Odisha,Gujarat,0,1,RING_024
T009046,ENT_000283,ENT_000161,700.45,2026-05-23 18:37:07,UPI,UPI App,West Bengal,Karnataka,0,0,NORMAL
T009047,ENT_000626,ENT_000412,6578.18,2026-05-23 18:37:56,NEFT,Internet Banking,Punjab,Odisha,0,1,RING_023
T009048,ENT_000004,ATM_002,6155.69,2026-05-23 18:56:56,CASH_WITHDRAWAL,ATM,Uttar Pradesh,Odisha,1,1,RING_023
T009049,ENT_000537,ATM_012,342822.3,2026-05-23 19:14:45,CASH_WITHDRAWAL,ATM,Gujarat,Bihar,1,1,RING_024
T009050,ENT_000294,ENT_000376,11298.19,2026-05-23 19:17:29,NEFT,Internet Banking,Bihar,Tamil Nadu,0,0,NORMAL
T009051,ENT_000468,ATM_039,6039.49,2026-05-23 19:23:56,CASH_WITHDRAWAL,ATM,Tamil Nadu,Kerala,1,1,RING_023
T009052,ENT_000173,ENT_000531,18728.97,2026-05-23 19:28:52,IMPS,Mobile Banking,Madhya Pradesh,Kerala,0,0,NORMAL
T009053,ENT_000412,ATM_039,6397.97,2026-05-23 19:36:56,CASH_WITHDRAWAL,ATM,Odisha,Kerala,1,1,RING_023
T009054,ENT_000694,ENT_000666,29563.77,2026-05-23 20:40:00,NEFT,Bank Branch,Maharashtra,Uttar Pradesh,0,0,NORMAL
T009055,ENT_000276,ENT_000534,34905.73,2026-05-23 21:24:55,IMPS,Internet Banking,Maharashtra,Tamil Nadu,0,0,NORMAL
T009056,ENT_000655,ENT_000514,37641.8,2026-05-23 21:59:22,IMPS,Mobile Banking,Punjab,Kerala,0,0,NORMAL
T009057,ENT_000267,ENT_000280,3755.08,2026-05-23 22:24:15,UPI,UPI App,Odisha,Gujarat,0,0,NORMAL
T009058,ENT_000370,ENT_000325,69527.62,2026-05-24 00:33:32,IMPS,Mobile Banking,Telangana,Bihar,0,1,RING_003
T009059,ENT_000370,ENT_000136,68762.34,2026-05-24 01:11:32,IMPS,Mobile Banking,Telangana,West Bengal,0,1,RING_003
T009060,ENT_000325,ATM_024,66064.54,2026-05-24 01:35:32,CASH_WITHDRAWAL,ATM,Bihar,Punjab,1,1,RING_003
T009061,ENT_000370,ENT_000397,73052.89,2026-05-24 01:43:32,UPI,UPI App,Telangana,West Bengal,0,1,RING_003
T009062,ENT_000370,ENT_000583,69862.42,2026-05-24 01:58:32,IMPS,Mobile Banking,Telangana,Punjab,0,1,RING_003
T009063,ENT_000397,ATM_035,69628.06,2026-05-24 02:32:32,CASH_WITHDRAWAL,ATM,West Bengal,Tamil Nadu,1,1,RING_003
T009064,ENT_000136,ATM_035,67056.16,2026-05-24 02:38:32,CASH_WITHDRAWAL,ATM,West Bengal,Tamil Nadu,1,1,RING_003
T009065,ENT_000583,ATM_035,68407.66,2026-05-24 02:44:32,CASH_WITHDRAWAL,ATM,Punjab,Tamil Nadu,1,1,RING_003
T009066,ENT_000258,ENT_000372,2120.63,2026-05-24 03:29:51,UPI,UPI App,Maharashtra,Gujarat,0,0,NORMAL
T009067,ENT_000202,ENT_000692,252597.99,2026-05-24 04:05:17,UPI,UPI App,Delhi,Delhi,0,1,RING_021
T009068,ENT_000692,ENT_000338,246482.9,2026-05-24 04:40:17,IMPS,Mobile Banking,Delhi,Karnataka,0,1,RING_021
T009069,ENT_000202,ENT_000692,71378.79,2026-05-24 04:49:55,UPI,UPI App,Delhi,Delhi,0,1,RING_021
